time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1710594634.69850922,0.00691754,11139,0.00000761,0.00000000,0,0.00000000,861,863,4,0.00054345
1710594634.79864836,0.00777416,10993,0.00000234,0.00000000,0,0.00000000,863,863,1,0.00076948
1710594634.89857435,0.00850944,11170,0.00001971,0.00000000,0,0.00000000,863,865,4,0.00082680
1710594634.99851179,0.00918351,11198,0.00002042,0.00000000,0,0.00000000,865,869,4,0.00078132
1710594635.09872770,0.00702223,11043,0.00001165,0.00000000,0,0.00000000,869,871,2,0.00077025
1710594635.19858551,0.00892195,11246,0.00000226,0.00000000,0,0.00000000,871,871,1,0.00083807
1710594635.29852009,0.00696898,11195,0.00002147,0.00000000,0,0.00000000,871,872,4,0.00063946
1710594635.39868355,0.00741196,11023,0.00001183,0.00000000,0,0.00000000,872,875,4,0.00055936
1710594635.49856734,0.00844031,11199,0.00003199,0.00000000,0,0.00000000,875,874,5,0.00057059
1710594635.59851170,0.00697242,11080,0.00001846,0.00000000,0,0.00000000,874,874,3,0.00074607
1710594635.69864035,0.00726205,11222,0.00001376,0.00000000,0,0.00000000,874,876,3,0.00067480
1710594635.79862070,0.00784002,11345,0.00002167,0.00000000,0,0.00000000,876,871,4,0.00055593
1710594635.89853144,0.00872521,11114,0.00004083,0.00000000,0,0.00000000,871,868,4,0.00078609
1710594635.99867940,0.00781041,11269,0.00005125,0.00000000,0,0.00000000,868,864,7,0.00081310
1710594636.09860921,0.00801516,11150,0.00005309,0.00000000,0,0.00000000,864,844,6,0.00068084
1710594636.19854903,0.00765452,11010,0.00000915,0.00000000,0,0.00000000,844,845,1,0.00075281
1710594636.29871297,0.00751255,11212,0.00001070,0.00000000,0,0.00000000,845,847,2,0.00062666
1710594636.39862299,0.00711385,11070,0.00000782,0.00000000,0,0.00000000,847,848,2,0.00077317
1710594636.49855709,0.00662515,11082,0.00001160,0.00000000,0,0.00000000,848,848,4,0.00085165
1710594636.59867716,0.00739114,11257,0.00000840,0.00000000,0,0.00000000,848,849,2,0.00080533
1710594636.69865561,0.00685136,11137,0.00000596,0.00000000,0,0.00000000,849,850,1,0.00074597
1710594636.79859138,0.00741220,11102,0.00000758,0.00000000,0,0.00000000,850,851,1,0.00057810
1710594636.89876652,0.00753220,11321,0.00002875,0.00000000,0,0.00000000,851,858,8,0.00072559
1710594636.99863100,0.00748734,10984,0.00003199,0.00000000,0,0.00000000,858,859,8,0.00076006
1710594637.09779501,0.00725457,11159,0.00000999,0.00000000,0,0.00000000,859,861,4,0.00060110
1710594637.19868588,0.00862922,11145,0.00002575,0.00000000,0,0.00000000,861,859,5,0.00078598
1710594637.29863644,0.00729347,10891,0.00001437,0.00000000,0,0.00000000,859,861,3,0.00057027
1710594637.39856696,0.00816236,11086,0.00007028,0.00000000,0,0.00000000,861,845,8,0.00076876
1710594637.49775839,0.00758340,11152,0.00004771,0.00000000,0,0.00000000,845,836,7,0.00059246
1710594637.59867001,0.00714711,10937,0.00003518,0.00000000,0,0.00000000,836,846,11,0.00080108
1710594637.69857001,0.00508713,11373,0.00000771,0.00000000,0,0.00000000,846,847,2,0.00087044
1710594637.79872561,0.00841286,11014,0.00000943,0.00000000,0,0.00000000,847,848,3,0.00088423
1710594637.89866567,0.00809914,10889,0.00003809,0.00000000,0,0.00000000,848,851,4,0.00072476
1710594637.99857259,0.00740803,11130,0.00000297,0.00000000,0,0.00000000,851,851,1,0.00055482
1710594638.09777451,0.00717058,11002,0.00000850,0.00000000,0,0.00000000,851,853,4,0.00026225
1710594638.19866276,0.00742801,11021,0.00001752,0.00000000,0,0.00000000,853,856,5,0.00054801
1710594638.29866695,0.00757330,11067,0.00001052,0.00000000,0,0.00000000,856,857,2,0.00063492
1710594638.39875889,0.00732104,10937,0.00001167,0.00000000,0,0.00000000,857,859,2,0.00057663
1710594638.49868488,0.00738676,11134,0.00001686,0.00000000,0,0.00000000,859,862,3,0.00075782
1710594638.59861732,0.00810123,11054,0.00001805,0.00000000,0,0.00000000,862,866,5,0.00059673
1710594638.69778085,0.00768734,10987,0.00000885,0.00000000,0,0.00000000,866,867,3,0.00045993
1710594638.79866624,0.00707648,11097,0.00001198,0.00000000,0,0.00000000,867,866,4,0.00060832
1710594638.89860320,0.00832843,11120,0.00000063,0.00000000,0,0.00000000,866,866,0,0.00088599
1710594638.99875379,0.00602202,10895,0.00000833,0.00000000,0,0.00000000,866,868,4,0.00076245
1710594639.09865975,0.00702307,11032,0.00001023,0.00000000,0,0.00000000,868,869,2,0.00077831
1710594639.19861889,0.00809664,10952,0.00001389,0.00000000,0,0.00000000,869,871,3,0.00076903
1710594639.29878426,0.00821326,11016,0.00002722,0.00000000,0,0.00000000,871,872,6,0.00062424
1710594639.39867210,0.00762494,11019,0.00001939,0.00000000,0,0.00000000,872,874,6,0.00081310
1710594639.49862266,0.00641485,11058,0.00000030,0.00000000,0,0.00000000,874,874,0,0.00055605
1710594639.59878206,0.00778066,10998,0.00000831,0.00000000,0,0.00000000,874,875,3,0.00062016
1710594639.69870019,0.00754309,11089,0.00002091,0.00000000,0,0.00000000,875,878,5,0.00070460
1710594639.79861569,0.00803892,10940,0.00000869,0.00000000,0,0.00000000,878,879,3,0.00050355
1710594639.89879441,0.00846173,11115,0.00003152,0.00000000,0,0.00000000,879,875,5,0.00093013
1710594639.99878979,0.00831500,10954,0.00004391,0.00000000,0,0.00000000,875,863,3,0.00087946
1710594640.09862995,0.00687493,10954,0.00007467,0.00000000,0,0.00000000,863,851,5,0.00061258
1710594640.19793272,0.00807463,11156,0.00003697,0.00000000,0,0.00000000,851,850,6,0.00059887
1710594640.29872084,0.00721384,10858,0.00004463,0.00000000,0,0.00000000,850,842,11,0.00062058
1710594640.39863825,0.00828435,11114,0.00001822,0.00000000,0,0.00000000,842,845,4,0.00103103
1710594640.49879265,0.00722204,11073,0.00000917,0.00000000,0,0.00000000,845,846,2,0.00036976
1710594640.59868574,0.00721529,10852,0.00000045,0.00000000,0,0.00000000,846,846,0,0.00073520
1710594640.69865918,0.00821888,11213,0.00002706,0.00000000,0,0.00000000,846,845,6,0.00064386
1710594640.79881334,0.00705338,11105,0.00001042,0.00000000,0,0.00000000,845,847,3,0.00083444
1710594640.89869213,0.00768886,10881,0.00001095,0.00000000,0,0.00000000,847,848,1,0.00065710
1710594640.99867177,0.00833561,11249,0.00000038,0.00000000,0,0.00000000,848,848,0,0.00054070
1710594641.09881377,0.00613475,11034,0.00001552,0.00000000,0,0.00000000,848,844,2,0.00076745
1710594641.19870114,0.00690303,11031,0.00000600,0.00000000,0,0.00000000,844,846,3,0.00077070
1710594641.29866147,0.00744510,11211,0.00000419,0.00000000,0,0.00000000,846,847,2,0.00069432
1710594641.39879942,0.00706997,10879,0.00002579,0.00000000,0,0.00000000,847,846,4,0.00085415
1710594641.49872351,0.00690874,11117,0.00001015,0.00000000,0,0.00000000,846,850,4,0.00064558
1710594641.59866333,0.00769791,11153,0.00000160,0.00000000,0,0.00000000,850,850,1,0.00057345
1710594641.69879675,0.00772216,11012,0.00001482,0.00000000,0,0.00000000,850,852,3,0.00061339
1710594641.79873800,0.00801011,11217,0.00001651,0.00000000,0,0.00000000,852,854,4,0.00071554
1710594641.89867330,0.00786892,11244,0.00000256,0.00000000,0,0.00000000,854,854,1,0.00087391
1710594641.99880791,0.00501597,11038,0.00000250,0.00000000,0,0.00000000,854,854,3,0.00091644
1710594642.09871626,0.00681793,11188,0.00006318,0.00000000,0,0.00000000,854,838,7,0.00087557
1710594642.19867158,0.00886618,11159,0.00001524,0.00000000,0,0.00000000,838,840,3,0.00066559
1710594642.29774737,0.02574348,11111,0.00002600,0.00000000,0,0.00000000,840,843,5,0.00072422
1710594642.39876199,0.00471846,11245,0.00002215,0.00000000,0,0.00000000,843,845,7,0.00032624
1710594642.49867153,0.00695478,10979,0.00000764,0.00000000,0,0.00000000,845,846,2,0.00040480
1710594642.59782910,0.00724749,11263,0.00000392,0.00000000,0,0.00000000,846,846,2,0.00071850
1710594642.69875145,0.00813676,11249,0.00002356,0.00000000,0,0.00000000,846,851,7,0.00073481
1710594642.79865527,0.00830935,11009,0.00003256,0.00000000,0,0.00000000,851,852,5,0.00025447
1710594642.89866590,0.00863193,11377,0.00000966,0.00000000,0,0.00000000,852,853,4,0.00089374
1710594642.99872732,0.00710142,11200,0.00001718,0.00000000,0,0.00000000,853,855,3,0.00078971
1710594643.09869313,0.00711776,11046,0.00001315,0.00000000,0,0.00000000,855,857,2,0.00080661
1710594643.19890022,0.00756511,11214,0.00001838,0.00000000,0,0.00000000,857,861,5,0.00064396
1710594643.29876399,0.00822950,11087,0.00000922,0.00000000,0,0.00000000,861,862,4,0.00052009
1710594643.39870405,0.00779473,11160,0.00000809,0.00000000,0,0.00000000,862,862,2,0.00081418
1710594643.49788499,0.00745429,11260,0.00001581,0.00000000,0,0.00000000,862,866,6,0.00052417
1710594643.59770966,0.00755663,11139,0.00022049,0.00000000,0,0.00000000,866,764,3,0.00056356
1710594643.69869924,0.00377296,11113,0.00000845,0.00000000,0,0.00000000,764,766,2,0.00075882
1710594643.79885244,0.00728814,11306,0.00000447,0.00000000,0,0.00000000,766,767,1,0.00066186
1710594643.89775777,0.00801588,11134,0.00000551,0.00000000,0,0.00000000,767,768,1,0.00096893
1710594643.99807310,0.00796775,11077,0.00002162,0.00000000,0,0.00000000,768,773,7,0.00080541
1710594644.09789801,0.00678813,11180,0.00000454,0.00000000,0,0.00000000,773,774,3,0.00034825
1710594644.19879365,0.00766845,10870,0.00000927,0.00000000,0,0.00000000,774,776,5,0.00059987
1710594644.29879045,0.00698922,11102,0.00000422,0.00000000,0,0.00000000,776,777,1,0.00065064
1710594644.39790487,0.00815361,11063,0.00000606,0.00000000,0,0.00000000,777,778,2,0.00057745
1710594644.49884081,0.00705266,10943,0.00000538,0.00000000,0,0.00000000,778,779,4,0.00076694
1710594644.59874511,0.00792513,11214,0.00001466,0.00000000,0,0.00000000,779,781,3,0.00066092
1710594644.69887805,0.00734244,10815,0.00002360,0.00000000,0,0.00000000,781,782,5,0.00075266
1710594644.79781818,0.00710063,10956,0.00000426,0.00000000,0,0.00000000,782,782,2,0.00075756
1710594644.89876151,0.00890270,11094,0.00001178,0.00000000,0,0.00000000,782,783,3,0.00078590
1710594644.99792528,0.00795614,10927,0.00001620,0.00000000,0,0.00000000,783,784,2,0.00077003
1710594645.09779787,0.00711308,10948,0.00000705,0.00000000,0,0.00000000,784,785,4,0.00081013
1710594645.19875932,0.00687628,10994,0.00001650,0.00000000,0,0.00000000,785,787,5,0.00074171
1710594645.29889059,0.00710178,10914,0.00000893,0.00000000,0,0.00000000,787,786,2,0.00054160
1710594645.39775634,0.00656863,11046,0.00001437,0.00000000,0,0.00000000,786,783,4,0.00102470
1710594645.49878240,0.00736292,11015,0.00001279,0.00000000,0,0.00000000,783,785,3,0.00065370
1710594645.59808230,0.00765427,10923,0.00001343,0.00000000,0,0.00000000,785,787,4,0.00057979
1710594645.69881892,0.00837602,11037,0.00000913,0.00000000,0,0.00000000,787,788,5,0.00089808
1710594645.79875708,0.00760357,10960,0.00001132,0.00000000,0,0.00000000,788,789,5,0.00058510
1710594645.89872932,0.00630030,10905,0.00001027,0.00000000,0,0.00000000,789,792,5,0.00076592
1710594645.99784398,0.00577880,11091,0.00000209,0.00000000,0,0.00000000,792,792,1,0.00063197
1710594646.09875560,0.00415654,10852,0.00001151,0.00000000,0,0.00000000,792,794,3,0.00068239
1710594646.19782162,0.00419000,11090,0.00000484,0.00000000,0,0.00000000,794,795,2,0.00061168
1710594646.29882860,0.00424094,10926,0.00000235,0.00000000,0,0.00000000,795,795,1,0.00062864
1710594646.39879107,0.00621539,10900,0.00000864,0.00000000,0,0.00000000,795,796,4,0.00060802
1710594646.49787307,0.00726261,11071,0.00003162,0.00000000,0,0.00000000,796,797,5,0.00031211
1710594646.59782100,0.00906378,10956,0.00000905,0.00000000,0,0.00000000,797,798,3,0.00070325
1710594646.69780517,0.00805864,11042,0.00000428,0.00000000,0,0.00000000,798,798,3,0.00032408
1710594646.79894304,0.00889257,10936,0.00000366,0.00000000,0,0.00000000,798,798,2,0.00071630
1710594646.89786649,0.00883374,11082,0.00000836,0.00000000,0,0.00000000,798,800,2,0.00090585
1710594646.99879789,0.00804663,10990,0.00000664,0.00000000,0,0.00000000,800,804,4,0.00069268
1710594647.09796166,0.00792210,11115,0.00002734,0.00000000,0,0.00000000,804,798,4,0.00079174
1710594647.19781041,0.00756034,10943,0.00000791,0.00000000,0,0.00000000,798,799,2,0.00080541
1710594647.29777145,0.00746650,11152,0.00000768,0.00000000,0,0.00000000,799,800,1,0.00072826
1710594647.39793611,0.00742998,11173,0.00000722,0.00000000,0,0.00000000,800,801,3,0.00078208
1710594647.49885106,0.00775016,10852,0.00001268,0.00000000,0,0.00000000,801,803,4,0.00091242
1710594647.59879184,0.00705348,11172,0.00000967,0.00000000,0,0.00000000,803,804,2,0.00083083
1710594647.69896626,0.00681077,11005,0.00000394,0.00000000,0,0.00000000,804,805,1,0.00059270
1710594647.79786134,0.00956640,10998,0.00000623,0.00000000,0,0.00000000,805,807,2,0.00075109
1710594647.89891195,0.00435129,11090,0.00000267,0.00000000,0,0.00000000,807,807,2,0.00053348
1710594647.99793243,0.00813606,11041,0.00000295,0.00000000,0,0.00000000,807,807,3,0.00064502
1710594648.09790325,0.00841641,11093,0.00000689,0.00000000,0,0.00000000,807,808,1,0.00092740
1710594648.19783378,0.00908982,11159,0.00000268,0.00000000,0,0.00000000,808,808,1,0.00063192
1710594648.29753017,0.00828753,10984,0.00000714,0.00000000,0,0.00000000,808,809,3,0.00038176
1710594648.39793777,0.00680222,11120,0.00000584,0.00000000,0,0.00000000,809,810,3,0.00078383
1710594648.49882650,0.00778195,11057,0.00001029,0.00000000,0,0.00000000,810,811,3,0.00077837
1710594648.59795141,0.00787226,11003,0.00001598,0.00000000,0,0.00000000,811,814,5,0.00083221
1710594648.69783235,0.00676909,11248,0.00001527,0.00000000,0,0.00000000,814,814,4,0.00087759
1710594648.79782629,0.00784150,11163,0.00002757,0.00000000,0,0.00000000,814,815,4,0.00117051
1710594648.89796019,0.00766890,11162,0.00001058,0.00000000,0,0.00000000,815,819,7,0.00086953
1710594648.99791217,0.00840702,11348,0.00001331,0.00000000,0,0.00000000,819,821,2,0.00075793
1710594649.09782600,0.00710019,11010,0.00000204,0.00000000,0,0.00000000,821,821,1,0.00086795
1710594649.19796872,0.00718570,11187,0.00000459,0.00000000,0,0.00000000,821,821,2,0.00086346
1710594649.29786682,0.00852031,11219,0.00002909,0.00000000,0,0.00000000,821,822,7,0.00072608
1710594649.39781737,0.00759867,10990,0.00002316,0.00000000,0,0.00000000,822,821,3,0.00064746
1710594649.49797511,0.00807608,11242,0.00000056,0.00000000,0,0.00000000,821,821,0,0.00104101
1710594649.59785342,0.00776678,11154,0.00001320,0.00000000,0,0.00000000,821,823,5,0.00088756
1710594649.69793129,0.00372272,11183,0.00000510,0.00000000,0,0.00000000,823,824,2,0.00068959
1710594649.79885411,0.00729349,11246,0.00000534,0.00000000,0,0.00000000,824,824,3,0.00074143
1710594649.89788532,0.00818625,11153,0.00000374,0.00000000,0,0.00000000,824,824,2,0.00083471
1710594649.99885941,0.00701197,11192,0.00000323,0.00000000,0,0.00000000,824,824,2,0.00091494
1710594650.09794450,0.00347467,11243,0.00000381,0.00000000,0,0.00000000,824,824,5,0.00039864
1710594650.19786215,0.00870390,11022,0.00000425,0.00000000,0,0.00000000,824,824,2,0.00055448
1710594650.29789972,0.00624709,11192,0.00002016,0.00000000,0,0.00000000,824,825,3,0.00067277
1710594650.39802837,0.00770526,11237,0.00000776,0.00000000,0,0.00000000,825,826,2,0.00075208
1710594650.49787426,0.00812119,10943,0.00000043,0.00000000,0,0.00000000,826,826,0,0.00035865
1710594650.59786105,0.00827842,11205,0.00001955,0.00000000,0,0.00000000,826,828,4,0.00053400
1710594650.69748497,0.05475397,11131,0.00000914,0.00000000,0,0.00000000,828,828,4,0.00059855
1710594650.79787731,0.00297301,11051,0.00000519,0.00000000,0,0.00000000,828,829,2,0.00054842
1710594650.89787984,0.00809663,11267,0.00002358,0.00000000,0,0.00000000,829,826,3,0.00059059
1710594650.99806857,0.00767153,10986,0.00001092,0.00000000,0,0.00000000,826,827,5,0.00073661
1710594651.09791780,0.00829221,10999,0.00001796,0.00000000,0,0.00000000,827,824,3,0.00025585
1710594651.19783115,0.00783370,11122,0.00000568,0.00000000,0,0.00000000,824,825,2,0.00022290
1710594651.29796720,0.00664243,10867,0.00000981,0.00000000,0,0.00000000,825,827,4,0.00069249
1710594651.39791083,0.00784493,11070,0.00002127,0.00000000,0,0.00000000,827,825,3,0.00091524
1710594651.49797535,0.00750121,11263,0.00000272,0.00000000,0,0.00000000,825,825,1,0.00089325
1710594651.59900427,0.00755380,10832,0.00001232,0.00000000,0,0.00000000,825,827,2,0.00076093
1710594651.69792271,0.00721269,11078,0.00000214,0.00000000,0,0.00000000,827,827,1,0.00117126
1710594651.79784584,0.00872343,11189,0.00002125,0.00000000,0,0.00000000,827,826,2,0.00060036
1710594651.89808631,0.00407254,10941,0.00002915,0.00000000,0,0.00000000,826,825,4,0.00056979
1710594651.99795938,0.00872892,11141,0.00000416,0.00000000,0,0.00000000,825,825,1,0.00076918
1710594652.09787941,0.00959250,10985,0.00004015,0.00000000,0,0.00000000,825,825,4,0.00084332
1710594652.19750452,0.00908076,10941,0.00000425,0.00000000,0,0.00000000,825,825,2,0.00077815
1710594652.29792094,0.00405823,11022,0.00001052,0.00000000,0,0.00000000,825,827,5,0.00037750
1710594652.39787221,0.00371981,10985,0.00001312,0.00000000,0,0.00000000,827,831,4,0.00081022
1710594652.49823761,0.00765920,10954,0.00000044,0.00000000,0,0.00000000,831,831,0,0.00077410
1710594652.59795809,0.00759907,11062,0.00001398,0.00000000,0,0.00000000,831,833,5,0.00069425
1710594652.69788623,0.00857966,10907,0.00000075,0.00000000,0,0.00000000,833,833,0,0.00027655
1710594652.79778028,0.00880070,11091,0.00000321,0.00000000,0,0.00000000,833,833,1,0.00028966
1710594652.89807844,0.00786461,11082,0.00002523,0.00000000,0,0.00000000,833,831,3,0.00080371
1710594652.99791837,0.00881065,10889,0.00001424,0.00000000,0,0.00000000,831,834,3,0.00071577
1710594653.09753585,0.00823281,11122,0.00000517,0.00000000,0,0.00000000,834,834,2,0.00065988
1710594653.19795799,0.00829175,11017,0.00001127,0.00000000,0,0.00000000,834,835,4,0.00087294
1710594653.29791999,0.01368877,10881,0.00001036,0.00000000,0,0.00000000,835,835,3,0.00068680
1710594653.39773202,0.00747149,11064,0.00000635,0.00000000,0,0.00000000,835,835,2,0.00075629
1710594653.49794745,0.00710943,10865,0.00000035,0.00000000,0,0.00000000,835,835,0,0.00096331
1710594653.59791136,0.00698402,11014,0.00001278,0.00000000,0,0.00000000,835,837,3,0.00051680
1710594653.69751263,0.00813035,11189,0.00001426,0.00000000,0,0.00000000,837,839,3,0.00069067
1710594653.79796267,0.00741325,10902,0.00002332,0.00000000,0,0.00000000,839,844,5,0.00061306
1710594653.89790654,0.00767443,11210,0.00001200,0.00000000,0,0.00000000,844,846,3,0.00079111
1710594653.99816561,0.00869700,11053,0.00000411,0.00000000,0,0.00000000,846,846,1,0.00051766
